4.789999999999999858e+01
5.110000000000000142e+01
4.700000000000000000e+01
4.510000000000000142e+01
4.329999999999999716e+01
4.300000000000000000e+01
4.500000000000000000e+01
4.529999999999999716e+01
4.570000000000000284e+01
4.360000000000000142e+01
4.420000000000000284e+01
4.450000000000000000e+01
4.289999999999999858e+01
4.420000000000000284e+01
4.500000000000000000e+01
4.579999999999999716e+01
4.410000000000000142e+01
4.310000000000000142e+01
4.300000000000000000e+01
4.260000000000000142e+01
4.170000000000000284e+01
4.110000000000000142e+01
4.129999999999999716e+01
4.150000000000000000e+01
4.179999999999999716e+01
4.870000000000000284e+01
