4.600000000000000000e+01
4.089999999999999858e+01
4.339999999999999858e+01
4.610000000000000142e+01
3.971000000000000085e+01
3.431000000000000227e+01
3.067000000000000171e+01
3.148000000000000043e+01
3.384000000000000341e+01
3.261999999999999744e+01
2.964999999999999858e+01
2.948000000000000043e+01
2.905999999999999872e+01
3.196000000000000085e+01
3.203000000000000114e+01
3.861999999999999744e+01
3.553000000000000114e+01
3.328000000000000114e+01
3.411999999999999744e+01
3.470000000000000284e+01
3.497999999999999687e+01
3.527000000000000313e+01
3.659000000000000341e+01
3.482999999999999829e+01
3.261999999999999744e+01
3.388000000000000256e+01
3.878000000000000114e+01
